,CUSIP,year,month,return,dummy_variable
27698,36476010,2013,04,0.077401,0
27699,36476010,2013,05,0.067386,0
27700,36476010,2013,06,0.029100,0
27701,36476010,2013,07,0.103523,0
27702,36476010,2013,08,-0.118954,0
27703,36476010,2013,09,-0.003956,0
27704,36476010,2013,10,-0.076713,0
27705,36476010,2013,11,0.107597,0
27706,36476010,2013,12,-0.046131,0
27707,36476010,2014,01,-0.020471,0
27708,36476010,2014,02,0.148897,0
27709,36476010,2014,03,-0.084343,0
27710,36476010,2014,04,-0.013480,0
27711,36476010,2014,05,0.049109,0
27712,36476010,2014,06,0.008246,0
27713,36476010,2014,07,-0.029829,0
27714,36476010,2014,08,0.150586,0
27715,36476010,2014,09,-0.096641,0
27716,36476010,2014,10,-0.085872,0
27717,36476010,2014,11,0.045131,0
27718,36476010,2014,12,0.063384,0
27719,36476010,2015,01,-0.016623,0
27720,36476010,2015,02,0.009954,0
27721,36476010,2015,03,0.041587,0
27722,36476010,2015,04,-0.079852,0
27723,36476010,2015,05,-0.033047,0
27724,36476010,2015,06,-0.004174,0
27725,36476010,2015,07,-0.038250,0
27726,36476010,2015,08,-0.100603,0
27727,36476010,2015,09,-0.131362,0
27728,36476010,2015,10,-0.036842,0
27729,36476010,2015,11,-0.018001,0
27730,36476010,2015,12,-0.075945,0
27731,36476010,2016,01,0.010121,0
27732,36476010,2016,02,0.118528,0
27733,36476010,2016,03,0.063291,0
27734,36476010,2016,04,-0.203741,0
27735,36476010,2016,05,-0.223900,0
27736,36476010,2016,06,0.179544,0
27737,36476010,2016,07,0.226202,0
27738,36476010,2016,08,-0.035673,0
27739,36476010,2016,09,-0.105750,0
27740,36476010,2016,10,0.250899,0
27741,36476010,2016,11,-0.094962,0
27742,36476010,2016,12,-0.092110,0
27743,36476010,2017,01,0.026292,0
27744,36476010,2017,02,0.077725,0
27745,36476010,2017,03,-0.021354,0
27746,36476010,2017,04,0.088102,0
27747,36476010,2017,05,-0.141221,0
27748,36476010,2017,06,-0.012444,0
27749,36476010,2017,07,0.083674,0
27750,36476010,2017,08,-0.008812,0
27751,36476010,2017,09,0.250212,0
27752,36476010,2017,10,-0.112089,0
27753,36476010,2017,11,0.243171,0
27754,36476010,2017,12,0.054163,0
27755,36476010,2018,01,-0.017322,0
27756,36476010,2018,02,-0.049940,0
27757,36476010,2018,03,-0.012033,0
27758,36476010,2018,04,-0.055048,0
27759,36476010,2018,05,-0.043092,0
27760,36476010,2018,06,0.157613,0
27761,36476010,2018,07,-0.061053,0
27762,36476010,2018,08,0.005966,0
27763,36476010,2018,09,-0.049423,0
27764,36476010,2018,10,-0.045321,0
27765,36476010,2018,11,-0.000366,0
27766,36476010,2018,12,-0.056065,0
27767,36476010,2019,01,-0.003009,0
27768,36476010,2019,02,-0.001572,0
27769,36476010,2019,03,0.030709,0
27770,36476010,2019,04,0.005443,0
27771,36476010,2019,05,-0.283742,0
27772,36476010,2019,06,-0.038009,0
27773,36476010,2019,07,0.098637,0
27774,36476010,2019,08,-0.190256,0
27775,36476010,2019,09,0.099430,0
27776,36476010,2019,10,-0.049395,0
27777,36476010,2019,11,0.021525,0
27778,36476010,2019,12,0.064419,0
27779,36476010,2020,01,-0.001555,0
27780,36476010,2020,02,-0.176910,0
27781,36476010,2020,03,-0.508723,0
27782,36476010,2020,04,0.187855,0
27783,36476010,2020,05,0.096059,0
27784,36476010,2020,06,0.417978,0
27785,36476010,2020,07,0.059429,0
27786,36476010,2020,08,0.300673,0
27787,36476010,2020,09,-0.020701,0
27788,36476010,2020,10,0.142102,0
27789,36476010,2020,11,0.077635,0
27790,36476010,2020,12,-0.036737,0
27791,02581610,1980,01,-0.016736,0
27792,02581610,1980,02,-0.046809,0
27793,02581610,1980,03,0.071429,0
27794,02581610,1980,04,0.144068,0
27795,02581610,1980,05,0.007407,0
27796,02581610,1980,06,0.040441,0
27797,02581610,1980,07,0.071685,0
27798,02581610,1980,08,-0.063545,0
27799,02581610,1980,09,0.046429,0
27800,02581610,1980,10,-0.076125,0
27801,02581610,1980,11,0.037453,0
27802,02581610,1980,12,0.176895,0
27803,02581610,1981,01,0.080745,0
27804,02581610,1981,02,0.017241,0
27805,02581610,1981,03,0.042373,0
27806,02581610,1981,04,-0.038356,0
27807,02581610,1981,05,0.116809,0
27808,02581610,1981,06,-0.002551,0
27809,02581610,1981,07,-0.041344,0
27810,02581610,1981,08,-0.094340,0
27811,02581610,1981,09,-0.017857,0
27812,02581610,1981,10,0.109091,0
27813,02581610,1981,11,0.035912,0
27814,02581610,1981,12,-0.058667,0
27815,02581610,1982,01,0.020963,0
27816,02581610,1982,02,0.030808,0
27817,02581610,1982,03,0.039344,0
27818,02581610,1982,04,0.031915,0
27819,02581610,1982,05,-0.123711,0
27820,02581610,1982,06,-0.052941,0
27821,02581610,1982,07,-0.051553,0
27822,02581610,1982,08,0.229236,0
27823,02581610,1982,09,0.045946,0
27824,02581610,1982,10,0.220672,0
27825,02581610,1982,11,0.173077,0
27826,02581610,1982,12,-0.063752,0
27827,02581610,1983,01,0.024903,0
27828,02581610,1983,02,0.197956,0
27829,02581610,1983,03,0.057569,0
27830,02581610,1983,04,0.089919,0
27831,02581610,1983,05,0.040968,0
27832,02581610,1983,06,0.023256,0
27833,02581610,1983,07,-0.105175,0
27834,02581610,1983,08,0.003937,0
27835,02581610,1983,09,-0.132353,0
27836,02581610,1983,10,-0.093017,0
27837,02581610,1983,11,0.037736,0
27838,02581610,1983,12,-0.041600,0
27839,02581610,1984,01,-0.080460,0
27840,02581610,1984,02,-0.041667,0
27841,02581610,1984,03,0.100000,0
27842,02581610,1984,04,-0.049170,0
27843,02581610,1984,05,-0.126050,0
27844,02581610,1984,06,0.118077,0
27845,02581610,1984,07,-0.034783,0
27846,02581610,1984,08,0.180180,0
27847,02581610,1984,09,0.053435,0
27848,02581610,1984,10,0.081739,0
27849,02581610,1984,11,-0.043919,0
27850,02581610,1984,12,0.072650,0
27851,02581610,1985,01,0.139535,0
27852,02581610,1985,02,-0.002915,0
27853,02581610,1985,03,-0.024678,0
27854,02581610,1985,04,0.042296,0
27855,02581610,1985,05,0.066667,0
27856,02581610,1985,06,0.039565,0
27857,02581610,1985,07,-0.068421,0
27858,02581610,1985,08,-0.067797,0
27859,02581610,1985,09,0.014303,0
27860,02581610,1985,10,0.096386,0
27861,02581610,1985,11,0.074176,0
27862,02581610,1985,12,0.091355,0
27863,02581610,1986,01,0.061321,0
27864,02581610,1986,02,0.168889,0
27865,02581610,1986,03,0.050798,0
27866,02581610,1986,04,-0.125455,0
27867,02581610,1986,05,0.039501,0
27868,02581610,1986,06,0.005440,0
27869,02581610,1986,07,-0.040000,0
27870,02581610,1986,08,0.097917,0
27871,02581610,1986,09,-0.140949,0
27872,02581610,1986,10,0.042222,0
27873,02581610,1986,11,-0.019190,0
27874,02581610,1986,12,-0.008957,0
27875,02581610,1987,01,0.200883,0
27876,02581610,1987,02,0.088235,0
27877,02581610,1987,03,0.010203,0
27878,02581610,1987,04,-0.084034,0
27879,02581610,1987,05,-0.009174,0
27880,02581610,1987,06,0.020444,0
27881,02581610,1987,07,0.076642,0
27882,02581610,1987,08,0.006780,0
27883,02581610,1987,09,-0.033670,0
27884,02581610,1987,10,-0.322230,0
27885,02581610,1987,11,-0.072539,0
27886,02581610,1987,12,0.022346,0
27887,02581610,1988,01,0.155847,0
27888,02581610,1988,02,-0.009524,0
27889,02581610,1988,03,-0.062500,0
27890,02581610,1988,04,-0.007590,0
27891,02581610,1988,05,0.052083,0
27892,02581610,1988,06,0.089109,0
27893,02581610,1988,07,0.029636,0
27894,02581610,1988,08,0.017778,0
27895,02581610,1988,09,-0.021834,0
27896,02581610,1988,10,-0.024464,0
27897,02581610,1988,11,-0.004608,0
27898,02581610,1988,12,-0.006111,0
27899,02581610,1989,01,0.154930,0
27900,02581610,1989,02,-0.040650,0
27901,02581610,1989,03,0.072034,0
27902,02581610,1989,04,0.034308,0
27903,02581610,1989,05,-0.003846,0
27904,02581610,1989,06,0.033514,0
27905,02581610,1989,07,0.120301,0
27906,02581610,1989,08,-0.003356,0
27907,02581610,1989,09,-0.026936,0
27908,02581610,1989,10,0.012734,0
27909,02581610,1989,11,-0.024055,0
27910,02581610,1989,12,-0.011127,0
27911,02581610,1990,01,-0.146953,0
27912,02581610,1990,02,-0.021008,0
27913,02581610,1990,03,-0.115880,0
27914,02581610,1990,04,0.062330,0
27915,02581610,1990,05,0.078341,0
27916,02581610,1990,06,0.059145,0
27917,02581610,1990,07,-0.052846,0
27918,02581610,1990,08,-0.171674,0
27919,02581610,1990,09,-0.124352,0
27920,02581610,1990,10,-0.095621,0
27921,02581610,1990,11,0.086093,0
27922,02581610,1990,12,0.017317,0
27923,02581610,1991,01,0.103030,0
27924,02581610,1991,02,0.054945,0
27925,02581610,1991,03,0.203125,0
27926,02581610,1991,04,-0.126234,0
27927,02581610,1991,05,0.025000,0
27928,02581610,1991,06,-0.112976,0
27929,02581610,1991,07,0.127778,0
27930,02581610,1991,08,0.044335,0
27931,02581610,1991,09,-0.023585,0
27932,02581610,1991,10,-0.258537,0
27933,02581610,1991,11,0.000000,0
27934,02581610,1991,12,0.092105,0
27935,02581610,1992,01,0.006098,0
27936,02581610,1992,02,0.018182,0
27937,02581610,1992,03,0.101190,0
27938,02581610,1992,04,-0.016393,0
27939,02581610,1992,05,0.011111,0
27940,02581610,1992,06,0.032967,0
27941,02581610,1992,07,-0.010753,0
27942,02581610,1992,08,-0.092391,0
27943,02581610,1992,09,0.059880,0
27944,02581610,1992,10,-0.022857,0
27945,02581610,1992,11,0.070175,0
27946,02581610,1992,12,0.087432,0
27947,02581610,1993,01,-0.055276,0
27948,02581610,1993,02,0.053763,0
27949,02581610,1993,03,0.117347,0
27950,02581610,1993,04,0.032258,0
27951,02581610,1993,05,0.026786,0
27952,02581610,1993,06,0.121739,0
27953,02581610,1993,07,0.019380,0
27954,02581610,1993,08,-0.003831,0
27955,02581610,1993,09,0.103846,0
27956,02581610,1993,10,-0.094077,0
27957,02581610,1993,11,-0.027132,0
27958,02581610,1993,12,-0.015936,0
27959,02581610,1994,01,0.064777,0
27960,02581610,1994,02,-0.103448,0
27961,02581610,1994,03,-0.051282,0
27962,02581610,1994,04,0.076577,0
27963,02581610,1994,05,0.054008,0
27964,02581610,1994,06,-0.067873,0
27965,02581610,1994,07,0.037864,0
27966,02581610,1994,08,0.061321,0
27967,02581610,1994,09,0.080000,0
27968,02581610,1994,10,0.023868,0
27969,02581610,1994,11,-0.040486,0
27970,02581610,1994,12,0.003376,0
27971,02581610,1995,01,0.067797,0
27972,02581610,1995,02,0.067460,0
27973,02581610,1995,03,0.037175,0
27974,02581610,1995,04,0.002867,0
27975,02581610,1995,05,0.021583,0
27976,02581610,1995,06,-0.007042,0
27977,02581610,1995,07,0.098582,0
27978,02581610,1995,08,0.048701,0
27979,02581610,1995,09,0.099071,0
27980,02581610,1995,10,-0.079437,0
27981,02581610,1995,11,0.046154,0
27982,02581610,1995,12,-0.026471,0
27983,02581610,1996,01,0.117221,0
27984,02581610,1996,02,-0.002717,0
27985,02581610,1996,03,0.076294,0
27986,02581610,1996,04,-0.013165,0
27987,02581610,1996,05,-0.056701,0
27988,02581610,1996,06,-0.024590,0
27989,02581610,1996,07,-0.014566,0
27990,02581610,1996,08,0.000000,0
27991,02581610,1996,09,0.057143,0
27992,02581610,1996,10,0.021081,0
27993,02581610,1996,11,0.111702,0
27994,02581610,1996,12,0.085646,0
27995,02581610,1997,01,0.099558,0
27996,02581610,1997,02,0.056338,0
27997,02581610,1997,03,-0.087619,0
27998,02581610,1997,04,0.101879,0
27999,02581610,1997,05,0.057034,0
28000,02581610,1997,06,0.071942,0
28001,02581610,1997,07,0.127181,0
28002,02581610,1997,08,-0.071642,0
28003,02581610,1997,09,0.053055,0
28004,02581610,1997,10,-0.044580,0
28005,02581610,1997,11,0.011218,0
28006,02581610,1997,12,0.134390,0
28007,02581610,1998,01,-0.062325,0
28008,02581610,1998,02,0.076176,0
28009,02581610,1998,03,0.019431,0
28010,02581610,1998,04,0.115453,0
28011,02581610,1998,05,0.004281,0
28012,02581610,1998,06,0.110597,0
28013,02581610,1998,07,-0.029670,0
28014,02581610,1998,08,-0.293318,0
28015,02581610,1998,09,-0.004808,0
28016,02581610,1998,10,0.137762,0
28017,02581610,1998,11,0.135864,0
28018,02581610,1998,12,0.024360,1
28019,02581610,1999,01,0.005854,0
28020,02581610,1999,02,0.054678,0
28021,02581610,1999,03,0.087327,0
28022,02581610,1999,04,0.109873,0
28023,02581610,1999,05,-0.073649,0
28024,02581610,1999,06,0.076717,0
28025,02581610,1999,07,0.012488,0
28026,02581610,1999,08,0.043643,0
28027,02581610,1999,09,-0.018182,0
28028,02581610,1999,10,0.142407,0
28029,02581610,1999,11,-0.017451,0
28030,02581610,1999,12,0.098720,0
28031,02581610,2000,01,-0.007669,0
28032,02581610,2000,02,-0.185508,0
28033,02581610,2000,03,0.109921,0
28034,02581610,2000,04,0.005388,0
28035,02581610,2000,05,0.083612,0
28036,02581610,2000,06,-0.034722,0
28037,02581610,2000,07,0.089065,0
28038,02581610,2000,08,0.042999,0
28039,02581610,2000,09,0.027484,0
28040,02581610,2000,10,-0.011029,0
28041,02581610,2000,11,-0.084375,0
28042,02581610,2000,12,0.000000,0
28043,02581610,2001,01,-0.141206,0
28044,02581610,2001,02,-0.068365,0
28045,02581610,2001,03,-0.058797,0
28046,02581610,2001,04,0.029540,0
28047,02581610,2001,05,-0.007540,0
28048,02581610,2001,06,-0.078822,0
28049,02581610,2001,07,0.041495,0
28050,02581610,2001,08,-0.096950,0
28051,02581610,2001,09,-0.202087,0
28052,02581610,2001,10,0.015485,0
28053,02581610,2001,11,0.118247,0
28054,02581610,2001,12,0.084473,0
28055,02581610,2002,01,0.006725,0
28056,02581610,2002,02,0.016736,0
28057,02581610,2002,03,0.123731,0
28058,02581610,2002,04,0.003174,0
28059,02581610,2002,05,0.036576,0
28060,02581610,2002,06,-0.145613,0
28061,02581610,2002,07,-0.026982,0
28062,02581610,2002,08,0.022689,0
28063,02581610,2002,09,-0.135330,0
28064,02581610,2002,10,0.169019,0
28065,02581610,2002,11,0.070388,0
28066,02581610,2002,12,-0.089905,0
28067,02581610,2003,01,0.005092,0
28068,02581610,2003,02,-0.054883,0
28069,02581610,2003,03,-0.010423,0
28070,02581610,2003,04,0.141739,0
28071,02581610,2003,05,0.100370,0
28072,02581610,2003,06,0.003601,0
28073,02581610,2003,07,0.058838,0
28074,02581610,2003,08,0.019923,0
28075,02581610,2003,09,0.000222,0
28076,02581610,2003,10,0.043719,0
28077,02581610,2003,11,-0.025996,0
28078,02581610,2003,12,0.057318,0
28079,02581610,2004,01,0.074850,0
28080,02581610,2004,02,0.030478,0
28081,02581610,2004,03,-0.027518,0
28082,02581610,2004,04,-0.055931,0
28083,02581610,2004,05,0.035751,0
28084,02581610,2004,06,0.015385,0
28085,02581610,2004,07,-0.021993,0
28086,02581610,2004,08,-0.004577,0
28087,02581610,2004,09,0.028788,0
28088,02581610,2004,10,0.033618,0
28089,02581610,2004,11,0.049746,0
28090,02581610,2004,12,0.011847,0
28091,02581610,2005,01,-0.051446,0
28092,02581610,2005,02,0.014995,0
28093,02581610,2005,03,-0.049123,0
28094,02581610,2005,04,0.025891,0
28095,02581610,2005,05,0.021822,0
28096,02581610,2005,06,-0.009285,0
28097,02581610,2005,07,0.033252,0
28098,02581610,2005,08,0.004364,0
28099,02581610,2005,09,0.039826,0
28100,02581610,2005,10,-0.012667,0
28101,02581610,2005,11,0.033152,0
28102,02581610,2005,12,0.000778,0
28103,02581610,2006,01,0.021570,0
28104,02581610,2006,02,0.027264,0
28105,02581610,2006,03,-0.024685,0
28106,02581610,2006,04,0.026261,0
28107,02581610,2006,05,0.010221,0
28108,02581610,2006,06,-0.020971,0
28109,02581610,2006,07,-0.018978,0
28110,02581610,2006,08,0.009220,0
28111,02581610,2006,09,0.067377,0
28112,02581610,2006,10,0.033524,0
28113,02581610,2006,11,0.015741,0
28114,02581610,2006,12,0.033208,0
28115,02581610,2007,01,-0.037910,0
28116,02581610,2007,02,-0.023188,0
28117,02581610,2007,03,-0.008264,0
28118,02581610,2007,04,0.078369,0
28119,02581610,2007,05,0.071040,0
28120,02581610,2007,06,-0.058480,0
28121,02581610,2007,07,-0.040700,0
28122,02581610,2007,08,0.001367,0
28123,02581610,2007,09,0.012794,0
28124,02581610,2007,10,0.029139,0
28125,02581610,2007,11,-0.032322,0
28126,02581610,2007,12,-0.118006,0
28127,02581610,2008,01,-0.052095,0
28128,02581610,2008,02,-0.139019,0
28129,02581610,2008,03,0.033570,0
28130,02581610,2008,04,0.102470,0
28131,02581610,2008,05,-0.034777,0
28132,02581610,2008,06,-0.187271,0
28133,02581610,2008,07,-0.009822,0
28134,02581610,2008,08,0.068966,0
28135,02581610,2008,09,-0.107107,0
28136,02581610,2008,10,-0.218741,0
28137,02581610,2008,11,-0.152364,0
28138,02581610,2008,12,-0.204204,0
28139,02581610,2009,01,-0.088410,0
28140,02581610,2009,02,-0.279139,0
28141,02581610,2009,03,0.130182,0
28142,02581610,2009,04,0.863536,0
28143,02581610,2009,05,-0.014671,0
28144,02581610,2009,06,-0.057545,0
28145,02581610,2009,07,0.219019,0
28146,02581610,2009,08,0.193788,0
28147,02581610,2009,09,0.007688,0
28148,02581610,2009,10,0.027729,0
28149,02581610,2009,11,0.200631,0
28150,02581610,2009,12,-0.031317,0
28151,02581610,2010,01,-0.066140,0
28152,02581610,2010,02,0.014073,0
28153,02581610,2010,03,0.085101,0
28154,02581610,2010,04,0.117790,0
28155,02581610,2010,05,-0.135516,0
28156,02581610,2010,06,0.000251,0
28157,02581610,2010,07,0.124433,0
28158,02581610,2010,08,-0.106855,0
28159,02581610,2010,09,0.054176,0
28160,02581610,2010,10,-0.009279,0
28161,02581610,2010,11,0.042451,0
28162,02581610,2010,12,-0.006941,0
28163,02581610,2011,01,0.014912,0
28164,02581610,2011,02,0.004380,0
28165,02581610,2011,03,0.037411,0
28166,02581610,2011,04,0.089823,0
28167,02581610,2011,05,0.051345,0
28168,02581610,2011,06,0.005426,0
28169,02581610,2011,07,-0.032108,0
28170,02581610,2011,08,-0.006595,0
28171,02581610,2011,09,-0.096761,0
28172,02581610,2011,10,0.131403,0
28173,02581610,2011,11,-0.050968,0
28174,02581610,2011,12,-0.018110,0
28175,02581610,2012,01,0.066780,0
28176,02581610,2012,02,0.054846,0
28177,02581610,2012,03,0.093969,0
28178,02581610,2012,04,0.044072,0
28179,02581610,2012,05,-0.072745,0
28180,02581610,2012,06,0.042629,0
28181,02581610,2012,07,-0.005154,0
28182,02581610,2012,08,0.010224,0
28183,02581610,2012,09,-0.024700,0
28184,02581610,2012,10,-0.012135,0
28185,02581610,2012,11,-0.001251,0
28186,02581610,2012,12,0.028265,0
28187,02581610,2013,01,0.026618,0
28188,02581610,2013,02,0.056793,0
28189,02581610,2013,03,0.085438,0
28190,02581610,2013,04,0.017047,0
28191,02581610,2013,05,0.106709,0
28192,02581610,2013,06,-0.012548,0
28193,02581610,2013,07,-0.010166,0
28194,02581610,2013,08,-0.025213,0
28195,02581610,2013,09,0.050202,0
28196,02581610,2013,10,0.086202,0
28197,02581610,2013,11,0.048900,0
28198,02581610,2013,12,0.057459,0
28199,02581610,2014,01,-0.060399,0
28200,02581610,2014,02,0.073630,0
28201,02581610,2014,03,-0.013694,0
28202,02581610,2014,04,-0.026325,0
28203,02581610,2014,05,0.046552,0
28204,02581610,2014,06,0.036831,0
28205,02581610,2014,07,-0.069674,0
28206,02581610,2014,08,0.017614,0
28207,02581610,2014,09,-0.022446,0
28208,02581610,2014,10,0.030500,0
28209,02581610,2014,11,0.027460,0
28210,02581610,2014,12,0.006709,0
28211,02581610,2015,01,-0.129944,0
28212,02581610,2015,02,0.011154,0
28213,02581610,2015,03,-0.039343,0
28214,02581610,2015,04,-0.008577,0
28215,02581610,2015,05,0.029309,0
28216,02581610,2015,06,-0.021450,0
28217,02581610,2015,07,-0.021359,0
28218,02581610,2015,08,0.008677,0
28219,02581610,2015,09,-0.033759,0
28220,02581610,2015,10,-0.007824,0
28221,02581610,2015,11,-0.022113,0
28222,02581610,2015,12,-0.029174,0
28223,02581610,2016,01,-0.226600,0
28224,02581610,2016,02,0.038879,0
28225,02581610,2016,03,0.104714,0
28226,02581610,2016,04,0.070358,0
28227,02581610,2016,05,0.005044,0
28228,02581610,2016,06,-0.071624,0
28229,02581610,2016,07,0.060895,0
28230,02581610,2016,08,0.017375,0
28231,02581610,2016,09,-0.023483,0
28232,02581610,2016,10,0.042161,0
28233,02581610,2016,11,0.084613,0
28234,02581610,2016,12,0.028318,0
28235,02581610,2017,01,0.035367,0
28236,02581610,2017,02,0.048180,0
28237,02581610,2017,03,-0.011866,0
28238,02581610,2017,04,0.005815,0
28239,02581610,2017,05,-0.029148,0
28240,02581610,2017,06,0.094879,0
28241,02581610,2017,07,0.015551,0
28242,02581610,2017,08,0.010208,0
28243,02581610,2017,09,0.050639,0
28244,02581610,2017,10,0.059805,0
28245,02581610,2017,11,0.022927,0
28246,02581610,2017,12,0.016375,0
28247,02581610,2018,01,0.004431,0
28248,02581610,2018,02,-0.019014,0
28249,02581610,2018,03,-0.043380,0
28250,02581610,2018,04,0.062393,0
28251,02581610,2018,05,-0.004557,0
28252,02581610,2018,06,-0.003052,0
28253,02581610,2018,07,0.019082,0
28254,02581610,2018,08,0.064912,0
28255,02581610,2018,09,0.004812,0
28256,02581610,2018,10,-0.031646,0
28257,02581610,2018,11,0.092865,0
28258,02581610,2018,12,-0.150975,0
28259,02581610,2019,01,0.081515,0
28260,02581610,2019,02,0.049075,0
28261,02581610,2019,03,0.014479,0
28262,02581610,2019,04,0.076121,0
28263,02581610,2019,05,-0.021496,0
28264,02581610,2019,06,0.076105,0
28265,02581610,2019,07,0.010693,0
28266,02581610,2019,08,-0.032162,0
28267,02581610,2019,09,-0.017363,0
28268,02581610,2019,10,-0.004819,0
28269,02581610,2019,11,0.024216,0
28270,02581610,2019,12,0.036380,0
28271,02581610,2020,01,0.046670,0
28272,02581610,2020,02,-0.153538,0
28273,02581610,2020,03,-0.221232,0
28274,02581610,2020,04,0.070903,0
28275,02581610,2020,05,0.041863,0
28276,02581610,2020,06,0.001367,0
28277,02581610,2020,07,-0.015231,0
28278,02581610,2020,08,0.088620,0
28279,02581610,2020,09,-0.013190,0
28280,02581610,2020,10,-0.085586,0
28281,02581610,2020,11,0.299759,0
28282,02581610,2020,12,0.019563,0
28283,03522910,1980,01,0.093407,0
28284,03522910,1980,02,0.004623,0
28285,03522910,1980,03,-0.106061,0
28286,03522910,1980,04,0.141243,0
28287,03522910,1980,05,0.039208,0
28288,03522910,1980,06,0.048077,0
28289,03522910,1980,07,0.123853,0
28290,03522910,1980,08,-0.090122,0
28291,03522910,1980,09,0.018100,0
28292,03522910,1980,10,0.018489,0
28293,03522910,1980,11,-0.083700,0
28294,03522910,1980,12,0.067308,0
28295,03522910,1981,01,0.180180,0
28296,03522910,1981,02,0.061679,0
28297,03522910,1981,03,0.007246,0
28298,03522910,1981,04,0.053957,0
28299,03522910,1981,05,0.034676,0
28300,03522910,1981,06,0.003322,0
28301,03522910,1981,07,-0.029801,0
28302,03522910,1981,08,-0.054061,0
28303,03522910,1981,09,0.065455,0
28304,03522910,1981,10,0.177474,0
28305,03522910,1981,11,-0.021565,0
28306,03522910,1981,12,-0.017910,0
28307,03522910,1982,01,0.045593,0
28308,03522910,1982,02,0.001628,0
28309,03522910,1982,03,0.046784,0
28310,03522910,1982,04,0.111732,0
28311,03522910,1982,05,-0.013668,0
28312,03522910,1982,06,0.061538,0
28313,03522910,1982,07,0.026570,0
28314,03522910,1982,08,0.042259,0
28315,03522910,1982,09,0.072727,0
28316,03522910,1982,10,0.059322,0
28317,03522910,1982,11,0.093920,0
28318,03522910,1982,12,-0.051471,0
28319,03522910,1983,01,-0.025194,0
28320,03522910,1983,02,0.097336,0
28321,03522910,1983,03,0.074681,0
28322,03522910,1983,04,-0.028814,0
28323,03522910,1983,05,-0.099546,0
28324,03522910,1983,06,0.027290,0
28325,03522910,1983,07,-0.072106,0
28326,03522910,1983,08,0.070593,0
28327,03522910,1983,09,0.019231,0
28328,03522910,1983,10,0.035849,0
28329,03522910,1983,11,-0.020911,0
28330,03522910,1983,12,-0.063670,0
28331,03522910,1984,01,0.006000,0
28332,03522910,1984,02,-0.068549,0
28333,03522910,1984,03,-0.004301,0
28334,03522910,1984,04,0.038877,0
28335,03522910,1984,05,0.019792,0
28336,03522910,1984,06,0.055441,0
28337,03522910,1984,07,0.001946,0
28338,03522910,1984,08,0.066019,0
28339,03522910,1984,09,-0.003670,0
28340,03522910,1984,10,0.075506,0
28341,03522910,1984,11,-0.010274,0
28342,03522910,1984,12,0.010453,0
28343,03522910,1985,01,0.025862,0
28344,03522910,1985,02,0.048739,0
28345,03522910,1985,03,0.032258,0
28346,03522910,1985,04,0.037500,0
28347,03522910,1985,05,0.088855,0
28348,03522910,1985,06,0.059805,0
28349,03522910,1985,07,-0.007874,0
28350,03522910,1985,08,0.014286,0
28351,03522910,1985,09,0.031496,0
28352,03522910,1985,10,0.129771,0
28353,03522910,1985,11,-0.018243,0
28354,03522910,1985,12,0.169550,0
28355,03522910,1986,01,-0.029586,0
28356,03522910,1986,02,0.081098,0
28357,03522910,1986,03,0.082153,0
28358,03522910,1986,04,-0.036649,0
28359,03522910,1986,05,0.115761,0
28360,03522910,1986,06,0.105134,0
28361,03522910,1986,07,-0.004425,0
28362,03522910,1986,08,-0.035733,0
28363,03522910,1986,09,-0.097222,0
28364,03522910,1986,10,0.087179,0
28365,03522910,1986,11,-0.000189,0
28366,03522910,1986,12,-0.009479,0
28367,03522910,1987,01,0.258373,0
28368,03522910,1987,02,0.015057,0
28369,03522910,1987,03,-0.003759,0
28370,03522910,1987,04,0.049057,0
28371,03522910,1987,05,-0.032518,0
28372,03522910,1987,06,0.014925,0
28373,03522910,1987,07,0.106618,0
28374,03522910,1987,08,0.017276,0
28375,03522910,1987,09,-0.029508,0
28376,03522910,1987,10,-0.155405,0
28377,03522910,1987,11,-0.043200,0
28378,03522910,1987,12,0.121849,0
28379,03522910,1988,01,-0.029963,0
28380,03522910,1988,02,0.020077,0
28381,03522910,1988,03,-0.030418,0
28382,03522910,1988,04,-0.035294,0
28383,03522910,1988,05,0.008943,0
28384,03522910,1988,06,0.032389,0
28385,03522910,1988,07,-0.050980,0
28386,03522910,1988,08,-0.006446,0
28387,03522910,1988,09,0.108787,0
28388,03522910,1988,10,-0.026415,0
28389,03522910,1988,11,-0.006047,0
28390,03522910,1988,12,-0.011765,0
28391,03522910,1989,01,0.079365,0
28392,03522910,1989,02,-0.005735,0
28393,03522910,1989,03,0.048327,0
28394,03522910,1989,04,0.095745,0
28395,03522910,1989,05,0.108220,0
28396,03522910,1989,06,-0.020528,0
28397,03522910,1989,07,0.098802,0
28398,03522910,1989,08,-0.074223,0
28399,03522910,1989,09,0.026627,0
28400,03522910,1989,10,-0.126801,0
28401,03522910,1989,11,-0.030495,0
28402,03522910,1989,12,0.054795,0
28403,03522910,1990,01,-0.019481,0
28404,03522910,1990,02,-0.063709,0
28405,03522910,1990,03,0.074733,0
28406,03522910,1990,04,-0.019868,0
28407,03522910,1990,05,0.168108,0
28408,03522910,1990,06,0.002907,0
28409,03522910,1990,07,-0.031884,0
28410,03522910,1990,08,-0.041916,0
28411,03522910,1990,09,-0.056604,0
28412,03522910,1990,10,-0.016667,0
28413,03522910,1990,11,0.091525,0
28414,03522910,1990,12,0.075000,0
28415,03522910,1991,01,0.029070,0
28416,03522910,1991,02,0.070621,0
