,date,CUSIP,quarters,average_return,date,CUSIP,quarters
7023,2007,38463710,1,0.008915666666666667,,,
7024,2007,38463710,2,0.0066556666666666665,,,
7025,2007,38463710,3,0.012770000000000002,,,
7026,2007,38463710,4,-0.0028809999999999994,,,
7027,2008,38463710,1,-0.056806999999999996,,,
7028,2008,38463710,2,-0.03773233333333333,,,
7029,2008,38463710,3,-0.014907333333333335,,,
7030,2008,38463710,4,-0.10540999999999999,,,
7031,2009,38463710,1,-0.026697333333333333,,,
7032,2009,38463710,2,0.005506999999999999,,,
7033,2009,38463710,3,0.109263,,,
7034,2009,38463710,4,-0.017406666666666664,,,
7035,2010,38463710,1,0.005885333333333333,,,
7036,2010,38463710,2,-0.017821999999999994,,,
7037,2010,38463710,3,-0.0015593333333333292,,,
7038,2010,38463710,4,0.038575000000000005,,,
7039,2011,38463710,1,0.00045466666666666686,,,
7040,2011,38463710,2,-0.012041999999999997,,,
7041,2011,38463710,3,-0.07691433333333333,,,
7042,2011,38463710,4,0.05084033333333334,,,
7043,2012,38463710,1,1.4000000000000123e-05,,,
7044,2012,38463710,2,0.004310333333333333,,,
7045,2012,38463710,3,-0.005566333333333332,,,
7046,2012,38463710,4,0.015896333333333335,,,
7047,2013,38463710,1,0.07032933333333334,,,
7048,2013,38463710,2,0.027032666666666667,,,
7049,2013,38463710,3,0.08143533333333333,,,
7050,2013,38463710,4,0.028030666666666666,,,
7051,2014,38463710,1,0.024947999999999998,2014,38463710,1.0
7052,2014,38463710,2,0.008912999999999999,2014,38463710,2.0
7053,2014,38463710,3,-0.0066806666666666655,2014,38463710,3.0
7054,2014,38463710,4,0.076505,2014,38463710,4.0
7055,2015,38463710,1,0.06823066666666666,2015,38463710,1.0
7056,2015,38463710,2,0.009287,2015,38463710,2.0
7057,2015,38463710,3,-0.05138433333333333,2015,38463710,3.0
7058,2015,38463710,4,-0.05493700000000001,2015,38463710,4.0
7059,2016,38463710,1,-0.0025470000000000007,2016,38463710,1.0
7060,2016,38463710,2,0.007783999999999999,2016,38463710,2.0
7061,2016,38463710,3,-0.00449,2016,38463710,3.0
7062,2016,38463710,4,0.021887666666666666,2016,38463710,4.0
7063,2017,38463710,1,0.05573566666666666,2017,38463710,1.0
7064,2017,38463710,2,0.0007680000000000001,2017,38463710,2.0
7065,2017,38463710,3,-0.007442,2017,38463710,3.0
7066,2017,38463710,4,-0.013782666666666667,2017,38463710,4.0
7067,2018,38463710,1,0.026978333333333337,2018,38463710,1.0
7068,2018,38463710,2,-0.008079333333333334,,,
7069,2018,38463710,3,-0.0026156666666666667,,,
7070,2018,38463710,4,0.03717,,,
7071,2019,38463710,1,0.022524333333333337,,,
7072,2019,38463710,2,0.006525333333333332,,,
7073,2019,38463710,3,-0.010452333333333334,,,
7074,2019,38463710,4,-0.011351666666666664,,,
7075,2020,38463710,1,-0.18126300000000004,,,
7076,2020,38463710,2,0.007494666666666668,,,
7077,2020,38463710,3,0.06177433333333333,,,
7078,2020,38463710,4,0.10442533333333333,,,
7079,1980,39056810,1,0.022956333333333332,,,
7080,1980,39056810,2,0.05069666666666667,,,
7081,1980,39056810,3,-0.015022333333333334,,,
7082,1980,39056810,4,-0.003982666666666666,,,
7083,1981,39056810,1,0.049828333333333336,,,
7084,1981,39056810,2,0.015382999999999999,,,
7085,1981,39056810,3,-0.09946500000000001,,,
7086,1981,39056810,4,0.02050666666666667,,,
7087,1982,39056810,1,-0.074555,,,
7088,1982,39056810,2,-0.00102,,,
7089,1982,39056810,3,0.020443,,,
7090,1982,39056810,4,0.031025666666666674,,,
7091,1983,39056810,1,0.05643533333333333,,,
7092,1983,39056810,2,0.15917133333333333,,,
7093,1983,39056810,3,0.04684533333333333,,,
7094,1983,39056810,4,0.0012026666666666713,,,
7095,1984,39056810,1,-0.03553966666666667,,,
7096,1984,39056810,2,0.034063,,,
7097,1984,39056810,3,0.043341,,,
7098,1984,39056810,4,-0.028949333333333337,,,
7099,1985,39056810,1,0.04205600000000001,,,
7100,1985,39056810,2,0.017894,,,
7101,1985,39056810,3,-0.02046466666666667,,,
7102,1985,39056810,4,0.02506333333333333,,,
7103,1986,39056810,1,0.01575966666666666,,,
7104,1986,39056810,2,-0.012617666666666666,,,
7105,1986,39056810,3,-0.05250366666666667,,,
7106,1986,39056810,4,0.046905333333333334,,,
7107,1987,39056810,1,0.12788366666666665,,,
7108,1987,39056810,2,0.04945366666666667,,,
7109,1987,39056810,3,0.07693499999999999,,,
7110,1987,39056810,4,-0.06765666666666666,,,
7111,1988,39056810,1,0.028960333333333334,,,
7112,1988,39056810,2,0.040425666666666665,,,
7113,1988,39056810,3,-0.035199666666666664,,,
7114,1988,39056810,4,0.012009333333333335,,,
7115,1989,39056810,1,0.028872666666666668,,,
7116,1989,39056810,2,0.05490966666666666,,,
7117,1989,39056810,3,0.049661666666666666,,,
7118,1989,39056810,4,0.041476000000000006,,,
7119,1990,39056810,1,0.040125,,,
7120,1990,39056810,2,0.06470366666666667,,,
7121,1990,39056810,3,-0.045861000000000006,,,
7122,1990,39056810,4,0.06105733333333333,,,
7123,1991,39056810,1,0.10019833333333333,,,
7124,1991,39056810,2,-0.009112666666666672,,,
7125,1991,39056810,3,0.012633666666666666,,,
7126,1991,39056810,4,0.108236,,,
7127,1992,39056810,1,0.010040666666666665,,,
7128,1992,39056810,2,0.02145633333333333,,,
7129,1992,39056810,3,0.039022999999999995,,,
7130,1992,39056810,4,0.0005166666666666673,,,
7131,1993,39056810,1,0.047642333333333335,,,
7132,1993,39056810,2,-0.04316766666666667,,,
7133,1993,39056810,3,0.010832000000000001,,,
7134,1993,39056810,4,0.01801333333333333,,,
7135,1994,39056810,1,-0.016266666666666665,,,
7136,1994,39056810,2,-0.08206966666666667,,,
7137,1994,39056810,3,0.029558333333333336,,,
7138,1994,39056810,4,-0.007233333333333332,,,
7139,1995,39056810,1,0.03136166666666667,,,
7140,1995,39056810,2,-0.010130666666666668,,,
7141,1995,39056810,3,0.04036733333333333,,,
7142,1995,39056810,4,0.022038333333333337,,,
7143,1996,39056810,1,-0.020477333333333333,,,
7144,1996,39056810,2,-0.024838666666666665,,,
7145,1996,39056810,3,-0.027517666666666666,,,
7146,1996,39056810,4,-0.060719,,,
7147,1997,39056810,1,-0.002343333333333333,,,
7148,1997,39056810,2,0.04982433333333333,,,
7149,1997,39056810,3,-0.017129666666666668,,,
7150,1997,39056810,4,-0.03137133333333333,,,
7151,1998,39056810,1,0.06861366666666667,,,
7152,1998,39056810,2,-0.05928433333333333,,,
7153,1998,39056810,3,-0.004771333333333333,,,
7154,1998,39056810,4,0.011941333333333333,1998,39056810,4.0
7155,1999,39056810,1,-0.026377666666666664,1999,39056810,1.0
7156,1999,39056810,2,0.08877600000000001,1999,39056810,2.0
7157,1999,39056810,3,-0.06082933333333334,,,
7158,1999,39056810,4,0.006599999999999995,1999,39056810,4.0
7159,2000,39056810,1,-0.027522333333333333,2000,39056810,1.0
7160,2000,39056810,2,-0.013239666666666658,2000,39056810,2.0
7161,2000,39056810,3,-0.01587833333333333,,,
7162,2000,39056810,4,0.08403333333333333,2000,39056810,4.0
7163,2001,39056810,1,-0.060223000000000006,2001,39056810,1.0
7164,2001,39056810,2,0.005078333333333328,2001,39056810,2.0
7165,2001,39056810,3,-0.10397733333333332,2001,39056810,3.0
7166,2001,39056810,4,0.036205,,,
7167,2002,39056810,1,0.05700066666666667,2002,39056810,1.0
7168,2002,39056810,2,-0.017818,2002,39056810,2.0
7169,2002,39056810,3,-0.022974000000000005,2002,39056810,3.0
7170,2002,39056810,4,-0.00015266666666666437,2002,39056810,4.0
7171,2003,39056810,1,-0.021159333333333336,2003,39056810,1.0
7172,2003,39056810,2,-0.022093666666666668,,,
7173,2003,39056810,3,-0.002025000000000001,,,
7174,2003,39056810,4,0.10895066666666668,,,
7175,2004,39056810,1,-0.041191,,,
7176,2004,39056810,2,0.04518566666666666,,,
7177,2004,39056810,3,-0.013617000000000002,,,
7178,2004,39056810,4,0.04006233333333333,,,
7179,2005,39056810,1,0.04819633333333334,,,
7180,2005,39056810,2,-0.003314666666666665,,,
7181,2005,39056810,3,,,,
7182,1990,40411910,2,0.0392155,,,
7183,1990,40411910,3,-0.04408533333333334,,,
7184,1990,40411910,4,0.0002836666666666705,,,
7185,1991,40411910,1,0.15416366666666667,,,
7186,1991,40411910,2,-0.08834633333333335,,,
7187,1991,40411910,3,0.03195766666666666,,,
7188,1991,40411910,4,0.050279333333333336,,,
7189,1992,40411910,1,0.06595566666666666,,,
7190,1992,40411910,2,-0.06875433333333335,,,
7191,1992,40411910,3,0.011032000000000002,,,
7192,1992,40411910,4,0.09520166666666667,,,
7193,1993,40411910,1,-0.029522000000000003,,,
7194,1993,40411910,2,0.125138,,,
7195,1993,40411910,3,0.031848666666666664,,,
7196,1993,40411910,4,0.04495933333333333,,,
7197,1994,40411910,1,0.07159866666666669,,,
7198,1994,40411910,2,-0.02167266666666667,,,
7199,1994,40411910,3,0.05123733333333333,,,
7200,1994,40411910,4,-0.05626933333333334,,,
7201,1995,40411910,1,0.057853999999999996,,,
7202,1995,40411910,2,0.0019790000000000016,,,
7203,1995,40411910,3,0.04246666666666667,,,
7204,1995,40411910,4,0.014947333333333333,,,
7205,1996,40411910,1,0.04523833333333333,,,
7206,1996,40411910,2,-0.023363,,,
7207,1996,40411910,3,0.021713,,,
7208,1996,40411910,4,0.027215000000000003,,,
7209,1997,40411910,1,-0.05516933333333333,,,
7210,1997,40411910,2,0.053843,,,
7211,1997,40411910,3,-0.096094,,,
7212,1997,40411910,4,0.010596333333333334,,,
7213,1998,40411910,1,0.039499,,,
7214,1998,40411910,2,-0.031546333333333336,,,
7215,1998,40411910,3,-0.11330299999999999,,,
7216,1998,40411910,4,0.07514033333333332,,,
7217,1999,40411910,1,-0.07374033333333334,,,
7218,1999,40411910,2,0.09242533333333332,,,
7219,1999,40411910,3,-0.018877666666666664,,,
7220,1999,40411910,4,0.11493633333333335,,,
7221,2000,40411910,1,-0.01659133333333333,,,
7222,2000,40411910,2,0.06649333333333333,,,
7223,2000,40411910,3,0.07026433333333333,,,
7224,2000,40411910,4,0.058645333333333334,,,
7225,2001,40411910,1,-0.024683999999999998,,,
7226,2001,40411910,2,0.041603,,,
7227,2001,40411910,3,-0.006191000000000001,,,
7228,2001,40411910,4,-0.04429066666666667,,,
7229,2002,40411910,1,0.047957,,,
7230,2002,40411910,2,0.02649366666666667,2002,40411910,2.0
7231,2002,40411910,3,0.001030666666666667,2002,40411910,3.0
7232,2002,40411910,4,-0.04312433333333334,2002,40411910,4.0
7233,2003,40411910,1,-0.0006083333333333344,2003,40411910,1.0
7234,2003,40411910,2,-0.07481933333333333,2003,40411910,2.0
7235,2003,40411910,3,0.049599,2003,40411910,3.0
7236,2003,40411910,4,0.052997666666666665,2003,40411910,4.0
7237,2004,40411910,1,-0.017356,2004,40411910,1.0
7238,2004,40411910,2,0.010074666666666668,,,
7239,2004,40411910,3,-0.02681,,,
7240,2004,40411910,4,0.017707333333333335,,,
7241,2005,40411910,1,0.10416866666666667,,,
7242,2005,40411910,2,0.020556,,,
7243,2005,40411910,3,-0.05175466666666667,,,
7244,2005,40411910,4,0.019086,,,
7245,2006,40411910,1,-0.031079999999999997,,,
7246,2006,40411910,2,-0.018089333333333336,,,
7247,2006,40411910,3,0.05267766666666667,,,
7248,2006,40411910,4,0.012628,,,
7249,1997,42804010,1,,,,
7250,1997,42804010,2,0.07737633333333334,,,
7251,1997,42804010,3,0.017245666666666663,,,
7252,1997,42804010,4,0.026726,,,
7253,1998,42804010,1,0.048849,,,
7254,1998,42804010,2,-0.007544666666666665,,,
7255,1998,42804010,3,-0.009379999999999994,,,
7256,1998,42804010,4,0.041431666666666665,,,
7257,1999,42804010,1,0.07118400000000001,,,
7258,1999,42804010,2,0.055155333333333334,,,
7259,1999,42804010,3,-0.09812999999999998,,,
7260,1999,42804010,4,0.04903,1999,42804010,4.0
7261,2000,42804010,1,-0.11854033333333334,,,
7262,2000,42804010,2,-0.06089733333333334,,,
7263,2000,42804010,3,0.044249333333333335,,,
7264,2000,42804010,4,0.024970333333333334,2000,42804010,4.0
7265,2001,42804010,1,0.020470000000000002,,,
7266,1981,43707610,3,0.0,,,
7267,1981,43707610,4,0.160388,,,
7268,1982,43707610,1,0.11500466666666666,,,
7269,1982,43707610,2,0.120726,,,
7270,1982,43707610,3,0.15707133333333334,,,
7271,1982,43707610,4,0.19728866666666667,,,
7272,1983,43707610,1,0.08985300000000002,,,
7273,1983,43707610,2,0.17669566666666667,,,
7274,1983,43707610,3,0.04073933333333333,,,
7275,1983,43707610,4,-0.015617333333333332,,,
7276,1984,43707610,1,-0.11979633333333334,,,
7277,1984,43707610,2,0.09601033333333332,,,
7278,1984,43707610,3,-0.14046833333333333,,,
7279,1984,43707610,4,0.096786,,,
7280,1985,43707610,1,-0.006402333333333329,,,
7281,1985,43707610,2,-0.076699,,,
7282,1985,43707610,3,-0.05594333333333334,,,
7283,1985,43707610,4,0.04170933333333334,,,
7284,1986,43707610,1,0.09068966666666667,,,
7285,1986,43707610,2,0.111205,,,
7286,1986,43707610,3,-0.06265733333333333,,,
7287,1986,43707610,4,0.018371,,,
7288,1987,43707610,1,0.17662166666666668,,,
7289,1987,43707610,2,0.054641,,,
7290,1987,43707610,3,0.008787666666666666,,,
7291,1987,43707610,4,-0.04391766666666667,,,
7292,1988,43707610,1,0.08971366666666668,,,
7293,1988,43707610,2,0.06869033333333334,,,
7294,1988,43707610,3,-0.02975533333333334,,,
7295,1988,43707610,4,0.067936,,,
7296,1989,43707610,1,0.04822833333333334,,,
7297,1989,43707610,2,0.02664133333333334,,,
7298,1989,43707610,3,0.10766133333333334,,,
7299,1989,43707610,4,0.018039666666666666,,,
7300,1990,43707610,1,0.08083800000000001,,,
7301,1990,43707610,2,0.09040866666666668,,,
7302,1990,43707610,3,-0.07433466666666666,,,
7303,1990,43707610,4,0.08851366666666666,,,
7304,1991,43707610,1,0.11840566666666667,,,
7305,1991,43707610,2,0.07932700000000001,,,
7306,1991,43707610,3,0.066167,,,
7307,1991,43707610,4,0.073891,,,
7308,1992,43707610,1,-0.01153866666666667,,,
7309,1992,43707610,2,0.01617266666666667,,,
7310,1992,43707610,3,0.07369166666666667,,,
7311,1992,43707610,4,0.06873933333333333,,,
7312,1993,43707610,1,-0.021213333333333334,,,
7313,1993,43707610,2,-0.022695000000000003,,,
7314,1993,43707610,3,-0.040442,,,
7315,1993,43707610,4,0.009701333333333334,,,
7316,1994,43707610,1,0.011450000000000002,,,
7317,1994,43707610,2,0.013161333333333336,,,
7318,1994,43707610,3,0.0021403333333333365,,,
7319,1994,43707610,4,0.031758666666666664,,,
7320,1995,43707610,1,-0.012291666666666668,,,
7321,1995,43707610,2,-0.026437000000000002,,,
7322,1995,43707610,3,-0.004342999999999999,,,
7323,1995,43707610,4,0.06754233333333333,,,
7324,1996,43707610,1,0.0029233333333333333,,,
7325,1996,43707610,2,0.04290366666666667,,,
7326,1996,43707610,3,0.019726333333333335,,,
7327,1996,43707610,4,-0.04083233333333333,,,
7328,1997,43707610,1,0.023856333333333337,,,
7329,1997,43707610,2,0.08891033333333333,,,
7330,1997,43707610,3,0.04529233333333333,,,
7331,1997,43707610,4,0.04206933333333333,,,
7332,1998,43707610,1,0.04762566666666667,,,
7333,1998,43707610,2,0.07196533333333333,,,
7334,1998,43707610,3,-0.01480766666666667,,,
7335,1998,43707610,4,0.15846266666666667,,,
7336,1999,43707610,1,0.006256333333333333,,,
7337,1999,43707610,2,0.015475333333333332,,,
7338,1999,43707610,3,0.02351433333333333,,,
7339,1999,43707610,4,0.15076199999999998,,,
7340,2000,43707610,1,-0.013008333333333335,,,
7341,2000,43707610,2,-0.078742,,,
7342,2000,43707610,3,0.023280999999999996,,,
7343,2000,43707610,4,-0.037166333333333336,,,
7344,2001,43707610,1,-0.016068333333333334,,,
7345,2001,43707610,2,0.02817533333333333,,,
7346,2001,43707610,3,-0.05661866666666667,,,
7347,2001,43707610,4,0.103789,,,
7348,2002,43707610,1,-0.015544333333333334,,,
7349,2002,43707610,2,-0.08826066666666667,,,
7350,2002,43707610,3,-0.09959166666666668,,,
7351,2002,43707610,4,-0.022413000000000002,,,
7352,2003,43707610,1,0.011160999999999996,,,
7353,2003,43707610,2,0.11033133333333334,,,
7354,2003,43707610,3,-0.011555000000000001,,,
7355,2003,43707610,4,0.040962,,,
7356,2004,43707610,1,0.01798766666666667,2004,43707610,1.0
7357,2004,43707610,2,-0.018338999999999998,2004,43707610,2.0
7358,2004,43707610,3,0.038969666666666666,2004,43707610,3.0
7359,2004,43707610,4,0.030017000000000002,2004,43707610,4.0
7360,2005,43707610,1,-0.03555333333333333,2005,43707610,1.0
7361,2005,43707610,2,0.009526333333333336,2005,43707610,2.0
7362,2005,43707610,3,-0.0021919999999999973,2005,43707610,3.0
7363,2005,43707610,4,0.021796333333333334,2005,43707610,4.0
7364,2006,43707610,1,0.016101333333333332,2006,43707610,1.0
7365,2006,43707610,2,-0.05284833333333333,2006,43707610,2.0
7366,2006,43707610,3,0.006613666666666666,2006,43707610,3.0
7367,2006,43707610,4,0.03669133333333333,,,
7368,2007,43707610,1,-0.026697,,,
7369,2007,43707610,2,0.0251,2007,43707610,2.0
7370,2007,43707610,3,-0.057300333333333335,2007,43707610,3.0
7371,2007,43707610,4,-0.05729066666666666,2007,43707610,4.0
7372,2008,43707610,1,0.021938333333333334,2008,43707610,1.0
7373,2008,43707610,2,-0.052035666666666675,2008,43707610,2.0
7374,2008,43707610,3,0.03950299999999999,2008,43707610,3.0
7375,2008,43707610,4,-0.03444766666666667,2008,43707610,4.0
7376,2009,43707610,1,0.014710333333333334,2009,43707610,1.0
7377,2009,43707610,2,0.009032,2009,43707610,2.0
7378,2009,43707610,3,0.044742,2009,43707610,3.0
7379,2009,43707610,4,0.032632666666666664,2009,43707610,4.0
7380,2010,43707610,1,0.042172666666666664,,,
7381,2010,43707610,2,-0.03796066666666667,,,
7382,2010,43707610,3,0.04616966666666667,,,
7383,2010,43707610,4,0.04041266666666666,,,
7384,2011,43707610,1,0.021180333333333332,,,
7385,2011,43707610,2,-0.005251333333333333,,,
7386,2011,43707610,3,-0.02937066666666667,,,
7387,2011,43707610,4,0.08822400000000001,,,
7388,2012,43707610,1,0.06374433333333333,,,
7389,2012,43707610,2,0.020562666666666667,,,
7390,2012,43707610,3,0.047214,,,
7391,2012,43707610,4,0.010695666666666664,,,
7392,2013,43707610,1,0.043321,,,
7393,2013,43707610,2,0.037794666666666664,,,
7394,2013,43707610,3,-0.004605666666666665,,,
7395,2013,43707610,4,0.029374,,,
7396,2014,43707610,1,-0.00963133333333333,,,
7397,2014,43707610,2,0.009604666666666666,,,
7398,2014,43707610,3,0.04710233333333333,,,
7399,2014,43707610,4,0.047682333333333334,,,
7400,2015,43707610,1,0.029631333333333332,,,
7401,2015,43707610,2,-0.004720666666666667,,,
7402,2015,43707610,3,0.014985666666666666,,,
7403,2015,43707610,4,0.048540666666666676,,,
7404,2016,43707610,1,0.006150666666666665,,,
7405,2016,43707610,2,-0.012716,,,
7406,2016,43707610,3,0.005749666666666667,,,
7407,2016,43707610,4,0.016852333333333334,,,
7408,2017,43707610,1,0.03292433333333333,,,
7409,2017,43707610,2,0.01717533333333333,,,
7410,2017,43707610,3,0.024776000000000003,,,
7411,2017,43707610,4,0.05254333333333333,,,
7412,2018,43707610,1,-0.016400666666666664,,,
7413,2018,43707610,2,0.03255966666666667,,,
7414,2018,43707610,3,0.021950333333333332,,,
7415,2018,43707610,4,-0.055663333333333335,,,
7416,2019,43707610,1,0.04024333333333333,,,
7417,2019,43707610,2,0.03205366666666667,,,
7418,2019,43707610,3,0.03935,,,
7419,2019,43707610,4,-0.017479333333333333,,,
7420,2020,43707610,1,-0.04549566666666666,,,
7421,2020,43707610,2,0.10730699999999999,,,
7422,2020,43707610,3,0.037661,,,
7423,2020,43707610,4,-0.012194666666666666,,,
7424,1980,43851610,1,-0.019238999999999996,,,
7425,1980,43851610,2,0.029409666666666667,,,
7426,1980,43851610,3,0.03138266666666667,,,
7427,1980,43851610,4,0.015734333333333336,,,
7428,1981,43851610,1,-0.0019510000000000024,,,
7429,1981,43851610,2,0.013412333333333333,,,
7430,1981,43851610,3,-0.07695766666666666,,,
7431,1981,43851610,4,0.02558566666666666,,,
7432,1982,43851610,1,-0.08839199999999998,,,
7433,1982,43851610,2,-0.015056666666666663,,,
7434,1982,43851610,3,0.020410000000000008,,,
7435,1982,43851610,4,0.021606,,,
7436,1983,43851610,1,0.118842,,,
7437,1983,43851610,2,0.04513666666666666,,,
7438,1983,43851610,3,0.04534066666666667,,,
7439,1983,43851610,4,-0.0013683333333333336,,,
7440,1984,43851610,1,-0.020393666666666668,,,
7441,1984,43851610,2,-0.021813666666666665,,,
7442,1984,43851610,3,0.048039,,,
7443,1984,43851610,4,-0.0012826666666666707,,,
7444,1985,43851610,1,0.036567999999999996,,,
7445,1985,43851610,2,0.049446,,,
7446,1985,43851610,3,0.018751333333333335,,,
7447,1985,43851610,4,0.02131,,,
7448,1986,43851610,1,0.036742000000000004,,,
7449,1986,43851610,2,-0.006150333333333333,,,
7450,1986,43851610,3,-0.028393333333333336,,,
7451,1986,43851610,4,-0.00022633333333333533,,,
7452,1987,43851610,1,0.05264066666666667,,,
7453,1987,43851610,2,-0.010946000000000003,,,
7454,1987,43851610,3,0.018759666666666664,,,
7455,1987,43851610,4,-0.13961866666666664,,,
7456,1988,43851610,1,0.05096766666666666,,,
7457,1988,43851610,2,0.02803466666666667,,,
7458,1988,43851610,3,-0.002010999999999999,,,
7459,1988,43851610,4,-0.0077736666666666674,,,
7460,1989,43851610,1,0.006690333333333333,,,
7461,1989,43851610,2,0.009261,,,
7462,1989,43851610,3,0.049797666666666664,,,
7463,1989,43851610,4,-0.018486333333333334,,,
7464,1990,43851610,1,0.024871666666666663,,,
7465,1990,43851610,2,0.002710000000000002,,,
7466,1990,43851610,3,-0.083529,,,
7467,1990,43851610,4,-0.0010980000000000028,,,
7468,1991,43851610,1,0.030081,,,
7469,1991,43851610,2,0.049928,,,
7470,1991,43851610,3,0.04045633333333332,,,
7471,1991,43851610,4,0.07207200000000001,,,
7472,1992,43851610,1,0.05113766666666667,,,
7473,1992,43851610,2,0.026729666666666665,,,
7474,1992,43851610,3,-0.008801333333333335,,,
7475,1992,43851610,4,0.053391,,,
7476,1993,43851610,1,0.03735466666666667,,,
7477,1993,43851610,2,0.0022649999999999997,,,
7478,1993,43851610,3,0.03185566666666667,,,
7479,1993,43851610,4,0.030212,,,
7480,1994,43851610,1,-0.024621666666666667,,,
7481,1994,43851610,2,-0.015353,,,
7482,1994,43851610,3,-0.00025366666666667054,,,
7483,1994,43851610,4,0.0012913333333333342,,,
7484,1995,43851610,1,0.05089,,,
7485,1995,43851610,2,0.04519,,,
7486,1995,43851610,3,-0.0005676666666666654,,,
7487,1995,43851610,4,0.028368666666666667,,,
7488,1996,43851610,1,0.07757366666666667,,,
7489,1996,43851610,2,-0.009267666666666665,,,
7490,1996,43851610,3,0.05004733333333333,,,
7491,1996,43851610,4,0.010246333333333335,,,
7492,1997,43851610,1,0.02228966666666667,,,
7493,1997,43851610,2,0.05812666666666667,,,
7494,1997,43851610,3,0.008514,,,
7495,1997,43851610,4,-0.02420833333333333,,,
7496,1998,43851610,1,0.028984999999999997,,,
7497,1998,43851610,2,0.020113333333333334,,,
7498,1998,43851610,3,-0.06550399999999999,,,
7499,1998,43851610,4,0.08055899999999999,,,
7500,1999,43851610,1,0.04473033333333334,,,
7501,1999,43851610,2,0.09021266666666666,,,
7502,1999,43851610,3,-0.015080999999999997,,,
7503,1999,43851610,4,-0.010607,,,
7504,2000,43851610,1,-0.022205333333333337,,,
7505,2000,43851610,2,-0.11373933333333335,2000,43851610,2.0
7506,2000,43851610,3,0.024269,,,
7507,2000,43851610,4,0.13014900000000001,,,
7508,2001,43851610,1,-0.04508566666666667,,,
7509,2001,43851610,2,-0.02961566666666666,2001,43851610,2.0
7510,2001,43851610,3,-0.07223799999999998,,,
7511,2001,43851610,4,0.08922366666666666,,,
7512,2002,43851610,1,0.045830333333333334,,,
7513,2002,43851610,2,-0.023003,,,
7514,2002,43851610,3,-0.14231333333333332,,,
7515,2002,43851610,4,0.040761,,,
7516,2003,43851610,1,-0.034752333333333336,,,
7517,2003,43851610,2,0.08259733333333333,,,
7518,2003,43851610,3,-0.0020236666666666645,,,
7519,2003,43851610,4,0.08790266666666667,,,
7520,2004,43851610,1,0.007266000000000002,,,
7521,2004,43851610,2,0.029494666666666666,,,
7522,2004,43851610,3,-0.004978333333333333,,,
7523,2004,43851610,4,-0.001323333333333332,,,
7524,2005,43851610,1,0.019040666666666668,,,
7525,2005,43851610,2,-0.003005333333333334,,,
7526,2005,43851610,3,0.010587333333333336,,,
7527,2005,43851610,4,0.001961000000000003,,,
7528,2006,43851610,1,0.049203,,,
7529,2006,43851610,2,-0.017801333333333332,,,
7530,2006,43851610,3,0.007659666666666666,,,
7531,2006,43851610,4,0.036072,,,
7532,2007,43851610,1,0.007876666666666665,,,
7533,2007,43851610,2,0.073868,,,
7534,2007,43851610,3,0.020560333333333333,,,
7535,2007,43851610,4,0.014877000000000001,,,
7536,2008,43851610,1,-0.027105,,,
7537,2008,43851610,2,-0.031835999999999996,,,
7538,2008,43851610,3,-0.05614933333333333,,,
7539,2008,43851610,4,-0.05492733333333333,,,
7540,2009,43851610,1,-0.045086999999999995,,,
7541,2009,43851610,2,0.04644666666666667,,,
7542,2009,43851610,3,0.061263000000000005,,,
7543,2009,43851610,4,0.02179133333333333,,,
7544,2010,43851610,1,0.05337366666666666,,,
7545,2010,43851610,2,-0.04382833333333333,,,
7546,2010,43851610,3,0.04715433333333333,,,
7547,2010,43851610,4,0.06771933333333334,,,
7548,2011,43851610,1,0.041518,,,
7549,2011,43851610,2,0.001373666666666667,,,
7550,2011,43851610,3,-0.09461533333333333,,,
7551,2011,43851610,4,0.079183,,,
7552,2012,43851610,1,0.041838999999999994,,,
7553,2012,43851610,2,-0.026480000000000004,,,
7554,2012,43851610,3,0.025042,,,
7555,2012,43851610,4,0.022665,,,
7556,2013,43851610,1,0.061104,,,
7557,2013,43851610,2,0.019891000000000002,,,
7558,2013,43851610,3,0.017778333333333337,,,
7559,2013,43851610,4,0.034153666666666666,,,
7560,2014,43851610,1,0.006932333333333335,,,
7561,2014,43851610,2,0.0022990000000000003,,,
7562,2014,43851610,3,0.002572999999999999,,,
7563,2014,43851610,4,0.02562366666666667,,,
7564,2015,43851610,1,0.016637666666666665,,,
7565,2015,43851610,2,-0.005423666666666666,,,
7566,2015,43851610,3,-0.022009,,,
7567,2015,43851610,4,0.033103,,,
7568,2016,43851610,1,0.029947333333333336,,,
7569,2016,43851610,2,0.014348,,,
7570,2016,43851610,3,0.002479666666666666,,,
7571,2016,43851610,4,0.002572999999999999,,,
7572,2017,43851610,1,0.027381666666666665,,,
7573,2017,43851610,2,0.023882,,,
7574,2017,43851610,3,0.022336000000000005,,,
7575,2017,43851610,4,0.029141333333333335,,,
7576,2018,43851610,1,-0.017159,,,
7577,2018,43851610,2,0.0008513333333333336,,,
7578,2018,43851610,3,0.051804333333333334,,,
7579,2018,43851610,4,-0.05797766666666667,,,
7580,2019,43851610,1,0.06566433333333334,,,
7581,2019,43851610,2,0.03539066666666667,,,
7582,2019,43851610,3,-0.008361,,,
7583,2019,43851610,4,0.017029,,,
7584,2020,43851610,1,-0.08498466666666667,,,
7585,2020,43851610,2,0.028718999999999995,,,
7586,2020,43851610,3,0.047242666666666676,,,
7587,2020,43851610,4,0.09567066666666667,,,
7588,1980,45814010,1,-0.025656333333333337,,,
7589,1980,45814010,2,0.022811,,,
